cycle,state,modeldate,candidate_name,pct_estimate
2020,Colorado,6/18/2020,Joseph R. Biden Jr.,52.95286
2020,California,6/18/2020,Joseph R. Biden Jr.,60.28155
2020,Arkansas,6/18/2020,Joseph R. Biden Jr.,45.0
2020,Arizona,6/18/2020,Joseph R. Biden Jr.,47.05415
2020,Alabama,6/18/2020,Joseph R. Biden Jr.,38.44426
2020,Wisconsin,6/18/2020,Donald Trump,43.38269
2020,West Virginia,6/18/2020,Donald Trump,66.00198
2020,Washington,6/18/2020,Donald Trump,35.31063
2020,Virginia,6/18/2020,Donald Trump,41.88563
2020,Utah,6/18/2020,Donald Trump,48.24153
2020,Texas,6/18/2020,Donald Trump,48.3938
2020,Tennessee,6/18/2020,Donald Trump,53.50913
2020,South Carolina,6/18/2020,Donald Trump,51.95971
2020,Pennsylvania,6/18/2020,Donald Trump,44.96352
2020,Oklahoma,6/18/2020,Donald Trump,58.10161
2020,Ohio,6/18/2020,Donald Trump,47.08501
2020,North Dakota,6/18/2020,Donald Trump,55.91752
2020,North Carolina,6/18/2020,Donald Trump,45.43065
2020,New York,6/18/2020,Donald Trump,33.52542
2020,New Mexico,6/18/2020,Donald Trump,42.49849
2020,New Jersey,6/18/2020,Donald Trump,36.32995
2020,New Hampshire,6/18/2020,Donald Trump,44.90304
2020,Nevada,6/18/2020,Donald Trump,42.38694
2020,National,6/18/2020,Donald Trump,41.6788
2020,NE-2,6/18/2020,Donald Trump,43.4875
2020,Montana,6/18/2020,Donald Trump,50.53946
2020,Missouri,6/18/2020,Donald Trump,50.05622
2020,Mississippi,6/18/2020,Donald Trump,52.47246
2020,Minnesota,6/18/2020,Donald Trump,45.2787
2020,Michigan,6/18/2020,Donald Trump,41.23304
2020,Massachusetts,6/18/2020,Donald Trump,32.50283
2020,Maryland,6/18/2020,Donald Trump,35.14074
2020,Maine,6/18/2020,Donald Trump,42.57269
2020,Kentucky,6/18/2020,Donald Trump,56.44431
2020,Kansas,6/18/2020,Donald Trump,52.87701
2020,Iowa,6/18/2020,Donald Trump,47.74347
2020,Indiana,6/18/2020,Donald Trump,50.30819
2020,Georgia,6/18/2020,Donald Trump,46.78968
2020,Florida,6/18/2020,Donald Trump,43.48368
2020,Delaware,6/18/2020,Donald Trump,40.19655
2020,Connecticut,6/18/2020,Donald Trump,34.87508
2020,Colorado,6/18/2020,Donald Trump,39.09566
2020,California,6/18/2020,Donald Trump,33.11045
2020,Arkansas,6/18/2020,Donald Trump,47.0
2020,Arizona,6/18/2020,Donald Trump,44.25455
2020,Alabama,6/18/2020,Donald Trump,59.20256
2020,Wisconsin,6/17/2020,Joseph R. Biden Jr.,48.42403
2020,West Virginia,6/17/2020,Joseph R. Biden Jr.,31.15594
2020,Washington,6/17/2020,Joseph R. Biden Jr.,57.54147
2020,Virginia,6/17/2020,Joseph R. Biden Jr.,49.68818
2020,Utah,6/17/2020,Joseph R. Biden Jr.,38.06832
2020,Texas,6/17/2020,Joseph R. Biden Jr.,45.82125
2020,Tennessee,6/17/2020,Joseph R. Biden Jr.,40.20827
2020,South Carolina,6/17/2020,Joseph R. Biden Jr.,42.24607
2020,Pennsylvania,6/17/2020,Joseph R. Biden Jr.,48.39785
2020,Oklahoma,6/17/2020,Joseph R. Biden Jr.,35.02634
2020,Ohio,6/17/2020,Joseph R. Biden Jr.,47.79562
2020,North Dakota,6/17/2020,Joseph R. Biden Jr.,38.13058
2020,North Carolina,6/17/2020,Joseph R. Biden Jr.,47.13306
2020,New York,6/17/2020,Joseph R. Biden Jr.,58.28844
2020,New Mexico,6/17/2020,Joseph R. Biden Jr.,53.64673
2020,New Jersey,6/17/2020,Joseph R. Biden Jr.,55.2816
2020,New Hampshire,6/17/2020,Joseph R. Biden Jr.,49.27444
2020,Nevada,6/17/2020,Joseph R. Biden Jr.,47.71085
2020,National,6/17/2020,Joseph R. Biden Jr.,50.27861
2020,NE-2,6/17/2020,Joseph R. Biden Jr.,49.64135
2020,Montana,6/17/2020,Joseph R. Biden Jr.,37.04449
2020,Missouri,6/17/2020,Joseph R. Biden Jr.,43.28511
2020,Mississippi,6/17/2020,Joseph R. Biden Jr.,40.58815
2020,Minnesota,6/17/2020,Joseph R. Biden Jr.,49.90503
2020,Michigan,6/17/2020,Joseph R. Biden Jr.,50.56092
2020,Massachusetts,6/17/2020,Joseph R. Biden Jr.,62.86052
2020,Maryland,6/17/2020,Joseph R. Biden Jr.,59.74041
2020,Maine,6/17/2020,Joseph R. Biden Jr.,52.27089
2020,Kentucky,6/17/2020,Joseph R. Biden Jr.,38.63555
2020,Kansas,6/17/2020,Joseph R. Biden Jr.,41.16003
2020,Iowa,6/17/2020,Joseph R. Biden Jr.,45.06348
2020,Indiana,6/17/2020,Joseph R. Biden Jr.,39.21379
2020,Georgia,6/17/2020,Joseph R. Biden Jr.,46.56126
2020,Florida,6/17/2020,Joseph R. Biden Jr.,49.19836
2020,Delaware,6/17/2020,Joseph R. Biden Jr.,56.07308
2020,Connecticut,6/17/2020,Joseph R. Biden Jr.,54.60238
2020,Colorado,6/17/2020,Joseph R. Biden Jr.,53.11967
2020,California,6/17/2020,Joseph R. Biden Jr.,60.44381
2020,Arkansas,6/17/2020,Joseph R. Biden Jr.,45.16627
2020,Arizona,6/17/2020,Joseph R. Biden Jr.,47.22113
2020,Alabama,6/17/2020,Joseph R. Biden Jr.,38.60581
2020,Wisconsin,6/17/2020,Donald Trump,43.37803
2020,West Virginia,6/17/2020,Donald Trump,65.99813
2020,Washington,6/17/2020,Donald Trump,35.30661
2020,Virginia,6/17/2020,Donald Trump,41.88154
2020,Utah,6/17/2020,Donald Trump,47.26012
2020,Texas,6/17/2020,Donald Trump,48.39614
2020,Tennessee,6/17/2020,Donald Trump,53.50555
2020,South Carolina,6/17/2020,Donald Trump,51.95881
2020,Pennsylvania,6/17/2020,Donald Trump,44.95858
2020,Oklahoma,6/17/2020,Donald Trump,58.09749
2020,Ohio,6/17/2020,Donald Trump,47.07789
2020,North Dakota,6/17/2020,Donald Trump,55.9134
2020,North Carolina,6/17/2020,Donald Trump,45.42693
2020,New York,6/17/2020,Donald Trump,33.52391
2020,New Mexico,6/17/2020,Donald Trump,42.49364
2020,New Jersey,6/17/2020,Donald Trump,36.32909
2020,New Hampshire,6/17/2020,Donald Trump,45.05823
2020,Nevada,6/17/2020,Donald Trump,42.37824
2020,National,6/17/2020,Donald Trump,41.59938
2020,NE-2,6/17/2020,Donald Trump,43.48331
2020,Montana,6/17/2020,Donald Trump,50.53527
2020,Missouri,6/17/2020,Donald Trump,50.05204
2020,Mississippi,6/17/2020,Donald Trump,52.46833
2020,Minnesota,6/17/2020,Donald Trump,45.27493
2020,Michigan,6/17/2020,Donald Trump,41.22905
2020,Massachusetts,6/17/2020,Donald Trump,32.49964
2020,Maryland,6/17/2020,Donald Trump,35.13678
2020,Maine,6/17/2020,Donald Trump,42.56523
2020,Kentucky,6/17/2020,Donald Trump,55.28536
2020,Kansas,6/17/2020,Donald Trump,52.87509
2020,Iowa,6/17/2020,Donald Trump,47.74003
2020,Indiana,6/17/2020,Donald Trump,50.3047
2020,Georgia,6/17/2020,Donald Trump,46.78569
2020,Florida,6/17/2020,Donald Trump,43.48041
2020,Delaware,6/17/2020,Donald Trump,40.19256
2020,Connecticut,6/17/2020,Donald Trump,34.87727
2020,Colorado,6/17/2020,Donald Trump,39.09167
2020,California,6/17/2020,Donald Trump,33.10725
2020,Arkansas,6/17/2020,Donald Trump,46.99578
2020,Arizona,6/17/2020,Donald Trump,44.24749
2020,Alabama,6/17/2020,Donald Trump,59.19855
2020,Wisconsin,6/16/2020,Joseph R. Biden Jr.,48.25839
2020,West Virginia,6/16/2020,Joseph R. Biden Jr.,31.00399
2020,Washington,6/16/2020,Joseph R. Biden Jr.,57.37666
2020,Virginia,6/16/2020,Joseph R. Biden Jr.,49.52079
2020,Utah,6/16/2020,Joseph R. Biden Jr.,37.90692
2020,Texas,6/16/2020,Joseph R. Biden Jr.,45.65484
2020,Tennessee,6/16/2020,Joseph R. Biden Jr.,40.04467
2020,South Carolina,6/16/2020,Joseph R. Biden Jr.,42.08117
2020,Pennsylvania,6/16/2020,Joseph R. Biden Jr.,48.23229
2020,Oklahoma,6/16/2020,Joseph R. Biden Jr.,34.86866
2020,Ohio,6/16/2020,Joseph R. Biden Jr.,47.62814
2020,North Dakota,6/16/2020,Joseph R. Biden Jr.,37.96932
2020,North Carolina,6/16/2020,Joseph R. Biden Jr.,46.96577
2020,New York,6/16/2020,Joseph R. Biden Jr.,58.12371
2020,New Mexico,6/16/2020,Joseph R. Biden Jr.,53.4798
2020,New Jersey,6/16/2020,Joseph R. Biden Jr.,55.11489
2020,New Hampshire,6/16/2020,Joseph R. Biden Jr.,49.10706
2020,Nevada,6/16/2020,Joseph R. Biden Jr.,47.54342
2020,National,6/16/2020,Joseph R. Biden Jr.,50.36477
2020,NE-2,6/16/2020,Joseph R. Biden Jr.,49.47392
2020,Montana,6/16/2020,Joseph R. Biden Jr.,36.88436
2020,Missouri,6/16/2020,Joseph R. Biden Jr.,43.11965
2020,Mississippi,6/16/2020,Joseph R. Biden Jr.,40.42458
2020,Minnesota,6/16/2020,Joseph R. Biden Jr.,49.73758
2020,Michigan,6/16/2020,Joseph R. Biden Jr.,50.39303
2020,Massachusetts,6/16/2020,Joseph R. Biden Jr.,62.7
2020,Maryland,6/16/2020,Joseph R. Biden Jr.,59.57697
2020,Maine,6/16/2020,Joseph R. Biden Jr.,52.10375
2020,Kentucky,6/16/2020,Joseph R. Biden Jr.,38.47349
2020,Kansas,6/16/2020,Joseph R. Biden Jr.,40.9949
2020,Iowa,6/16/2020,Joseph R. Biden Jr.,44.89691
2020,Indiana,6/16/2020,Joseph R. Biden Jr.,39.05106
2020,Georgia,6/16/2020,Joseph R. Biden Jr.,46.39434
2020,Florida,6/16/2020,Joseph R. Biden Jr.,49.03072
2020,Delaware,6/16/2020,Joseph R. Biden Jr.,55.90718
2020,Connecticut,6/16/2020,Joseph R. Biden Jr.,54.43229
2020,Colorado,6/16/2020,Joseph R. Biden Jr.,52.95271
2020,California,6/16/2020,Joseph R. Biden Jr.,60.28129
2020,Arkansas,6/16/2020,Joseph R. Biden Jr.,44.99987
2020,Arizona,6/16/2020,Joseph R. Biden Jr.,47.05347
2020,Alabama,6/16/2020,Joseph R. Biden Jr.,38.44401
2020,Wisconsin,6/16/2020,Donald Trump,43.38197
2020,West Virginia,6/16/2020,Donald Trump,66.00189
2020,Washington,6/16/2020,Donald Trump,35.31061
2020,Virginia,6/16/2020,Donald Trump,41.8855
2020,Utah,6/16/2020,Donald Trump,47.26415
2020,Texas,6/16/2020,Donald Trump,48.40011
2020,Tennessee,6/16/2020,Donald Trump,53.50933
2020,South Carolina,6/16/2020,Donald Trump,51.96271
2020,Pennsylvania,6/16/2020,Donald Trump,44.96276
2020,Oklahoma,6/16/2020,Donald Trump,58.10144
2020,Ohio,6/16/2020,Donald Trump,47.08168
2020,North Dakota,6/16/2020,Donald Trump,55.9174
2020,North Carolina,6/16/2020,Donald Trump,45.43087
2020,New York,6/16/2020,Donald Trump,33.52742
2020,New Mexico,6/16/2020,Donald Trump,42.49767
2020,New Jersey,6/16/2020,Donald Trump,36.33249
2020,New Hampshire,6/16/2020,Donald Trump,45.06232
2020,Nevada,6/16/2020,Donald Trump,42.38192
2020,National,6/16/2020,Donald Trump,41.64495
2020,NE-2,6/16/2020,Donald Trump,43.48728
2020,Montana,6/16/2020,Donald Trump,50.53928
2020,Missouri,6/16/2020,Donald Trump,50.05605
2020,Mississippi,6/16/2020,Donald Trump,52.47234
2020,Minnesota,6/16/2020,Donald Trump,45.27898
2020,Michigan,6/16/2020,Donald Trump,41.23281
2020,Massachusetts,6/16/2020,Donald Trump,32.50332
2020,Maryland,6/16/2020,Donald Trump,35.14057
2020,Maine,6/16/2020,Donald Trump,42.56945
2020,Kentucky,6/16/2020,Donald Trump,55.28949
2020,Kansas,6/16/2020,Donald Trump,52.87892
2020,Iowa,6/16/2020,Donald Trump,47.74388
2020,Indiana,6/16/2020,Donald Trump,50.30863
2020,Georgia,6/16/2020,Donald Trump,46.78971
2020,Florida,6/16/2020,Donald Trump,43.4843
2020,Delaware,6/16/2020,Donald Trump,40.1965
2020,Connecticut,6/16/2020,Donald Trump,34.88027
2020,Colorado,6/16/2020,Donald Trump,39.09561
2020,California,6/16/2020,Donald Trump,33.11172
2020,Arkansas,6/16/2020,Donald Trump,46.99977
2020,Arizona,6/16/2020,Donald Trump,44.25099
2020,Alabama,6/16/2020,Donald Trump,59.2025
2020,Wisconsin,6/15/2020,Joseph R. Biden Jr.,48.25767
2020,West Virginia,6/15/2020,Joseph R. Biden Jr.,31.00401
2020,Washington,6/15/2020,Joseph R. Biden Jr.,57.37688
2020,Virginia,6/15/2020,Joseph R. Biden Jr.,49.52079
2020,Utah,6/15/2020,Joseph R. Biden Jr.,37.90623
2020,Texas,6/15/2020,Joseph R. Biden Jr.,45.65506
2020,Tennessee,6/15/2020,Joseph R. Biden Jr.,40.04473
2020,South Carolina,6/15/2020,Joseph R. Biden Jr.,42.08126
2020,Pennsylvania,6/15/2020,Joseph R. Biden Jr.,48.23129
2020,Oklahoma,6/15/2020,Joseph R. Biden Jr.,34.86867
2020,Ohio,6/15/2020,Joseph R. Biden Jr.,47.62831
2020,North Dakota,6/15/2020,Joseph R. Biden Jr.,37.96934
2020,North Carolina,6/15/2020,Joseph R. Biden Jr.,46.96486
2020,New York,6/15/2020,Joseph R. Biden Jr.,58.12383
2020,New Mexico,6/15/2020,Joseph R. Biden Jr.,53.47997
2020,New Jersey,6/15/2020,Joseph R. Biden Jr.,55.11505
2020,New Hampshire,6/15/2020,Joseph R. Biden Jr.,49.10708
2020,Nevada,6/15/2020,Joseph R. Biden Jr.,47.54358
2020,National,6/15/2020,Joseph R. Biden Jr.,49.83422
2020,NE-2,6/15/2020,Joseph R. Biden Jr.,49.47392
2020,Montana,6/15/2020,Joseph R. Biden Jr.,36.88436
2020,Missouri,6/15/2020,Joseph R. Biden Jr.,43.11966
2020,Mississippi,6/15/2020,Joseph R. Biden Jr.,40.42459
2020,Minnesota,6/15/2020,Joseph R. Biden Jr.,49.73767
2020,Michigan,6/15/2020,Joseph R. Biden Jr.,50.39246
2020,Massachusetts,6/15/2020,Joseph R. Biden Jr.,62.70008
2020,Maryland,6/15/2020,Joseph R. Biden Jr.,59.57698
2020,Maine,6/15/2020,Joseph R. Biden Jr.,52.10407
2020,Kentucky,6/15/2020,Joseph R. Biden Jr.,38.47245
2020,Kansas,6/15/2020,Joseph R. Biden Jr.,40.99502
2020,Iowa,6/15/2020,Joseph R. Biden Jr.,44.89699
2020,Indiana,6/15/2020,Joseph R. Biden Jr.,39.04936
2020,Georgia,6/15/2020,Joseph R. Biden Jr.,46.39442
2020,Florida,6/15/2020,Joseph R. Biden Jr.,49.02989
2020,Delaware,6/15/2020,Joseph R. Biden Jr.,55.9072
2020,Connecticut,6/15/2020,Joseph R. Biden Jr.,54.43252
2020,Colorado,6/15/2020,Joseph R. Biden Jr.,52.95273
2020,California,6/15/2020,Joseph R. Biden Jr.,60.28136
2020,Arkansas,6/15/2020,Joseph R. Biden Jr.,44.99986
2020,Arizona,6/15/2020,Joseph R. Biden Jr.,47.05251
2020,Alabama,6/15/2020,Joseph R. Biden Jr.,38.44404
2020,Wisconsin,6/15/2020,Donald Trump,43.38078
2020,West Virginia,6/15/2020,Donald Trump,66.00187
2020,Washington,6/15/2020,Donald Trump,35.31041
2020,Virginia,6/15/2020,Donald Trump,41.88548
2020,Utah,6/15/2020,Donald Trump,47.26461
2020,Texas,6/15/2020,Donald Trump,48.39996
2020,Tennessee,6/15/2020,Donald Trump,53.50935
2020,South Carolina,6/15/2020,Donald Trump,51.96265
2020,Pennsylvania,6/15/2020,Donald Trump,44.96156
2020,Oklahoma,6/15/2020,Donald Trump,58.10143
2020,Ohio,6/15/2020,Donald Trump,47.08155
2020,North Dakota,6/15/2020,Donald Trump,55.91737
2020,North Carolina,6/15/2020,Donald Trump,45.43115
2020,New York,6/15/2020,Donald Trump,33.52728
2020,New Mexico,6/15/2020,Donald Trump,42.49755
2020,New Jersey,6/15/2020,Donald Trump,36.3323
2020,New Hampshire,6/15/2020,Donald Trump,45.06236
2020,Nevada,6/15/2020,Donald Trump,42.38172
2020,National,6/15/2020,Donald Trump,41.86069
2020,NE-2,6/15/2020,Donald Trump,43.48727
2020,Montana,6/15/2020,Donald Trump,50.53927
2020,Missouri,6/15/2020,Donald Trump,50.05604
2020,Mississippi,6/15/2020,Donald Trump,52.47232
2020,Minnesota,6/15/2020,Donald Trump,45.27891
2020,Michigan,6/15/2020,Donald Trump,41.23309
2020,Massachusetts,6/15/2020,Donald Trump,32.50332
2020,Maryland,6/15/2020,Donald Trump,35.14056
2020,Maine,6/15/2020,Donald Trump,42.56909
2020,Kentucky,6/15/2020,Donald Trump,55.29011
2020,Kansas,6/15/2020,Donald Trump,52.87881
2020,Iowa,6/15/2020,Donald Trump,47.74381
2020,Indiana,6/15/2020,Donald Trump,50.30923
2020,Georgia,6/15/2020,Donald Trump,46.78963
2020,Florida,6/15/2020,Donald Trump,43.48458
2020,Delaware,6/15/2020,Donald Trump,40.19647
2020,Connecticut,6/15/2020,Donald Trump,34.88
2020,Colorado,6/15/2020,Donald Trump,39.09558
2020,California,6/15/2020,Donald Trump,33.11174
2020,Arkansas,6/15/2020,Donald Trump,46.99977
2020,Arizona,6/15/2020,Donald Trump,44.25116
2020,Alabama,6/15/2020,Donald Trump,59.20247
2020,Wisconsin,6/14/2020,Joseph R. Biden Jr.,48.25706
2020,West Virginia,6/14/2020,Joseph R. Biden Jr.,31.00415
2020,Washington,6/14/2020,Joseph R. Biden Jr.,57.37704
2020,Virginia,6/14/2020,Joseph R. Biden Jr.,49.52095
2020,Utah,6/14/2020,Joseph R. Biden Jr.,37.90641
2020,Texas,6/14/2020,Joseph R. Biden Jr.,45.65529
2020,Tennessee,6/14/2020,Joseph R. Biden Jr.,40.04492
2020,South Carolina,6/14/2020,Joseph R. Biden Jr.,42.08836
2020,Pennsylvania,6/14/2020,Joseph R. Biden Jr.,48.23073
2020,Oklahoma,6/14/2020,Joseph R. Biden Jr.,34.86881
2020,Ohio,6/14/2020,Joseph R. Biden Jr.,47.62791
2020,North Dakota,6/14/2020,Joseph R. Biden Jr.,37.96951
2020,North Carolina,6/14/2020,Joseph R. Biden Jr.,46.96497
2020,New York,6/14/2020,Joseph R. Biden Jr.,58.12401
2020,New Mexico,6/14/2020,Joseph R. Biden Jr.,53.48008
2020,New Jersey,6/14/2020,Joseph R. Biden Jr.,55.1152
2020,New Hampshire,6/14/2020,Joseph R. Biden Jr.,49.10716
2020,Nevada,6/14/2020,Joseph R. Biden Jr.,47.54328
2020,National,6/14/2020,Joseph R. Biden Jr.,49.83445
2020,NE-2,6/14/2020,Joseph R. Biden Jr.,49.47406
2020,Montana,6/14/2020,Joseph R. Biden Jr.,36.8845
2020,Missouri,6/14/2020,Joseph R. Biden Jr.,43.1198
2020,Mississippi,6/14/2020,Joseph R. Biden Jr.,40.42474
2020,Minnesota,6/14/2020,Joseph R. Biden Jr.,49.73789
2020,Michigan,6/14/2020,Joseph R. Biden Jr.,50.39227
2020,Massachusetts,6/14/2020,Joseph R. Biden Jr.,62.70027
2020,Maryland,6/14/2020,Joseph R. Biden Jr.,59.57712
2020,Maine,6/14/2020,Joseph R. Biden Jr.,52.10404
2020,Kentucky,6/14/2020,Joseph R. Biden Jr.,38.47256
2020,Kansas,6/14/2020,Joseph R. Biden Jr.,41.00195
2020,Iowa,6/14/2020,Joseph R. Biden Jr.,44.89854
2020,Indiana,6/14/2020,Joseph R. Biden Jr.,39.04867
2020,Georgia,6/14/2020,Joseph R. Biden Jr.,46.39618
2020,Florida,6/14/2020,Joseph R. Biden Jr.,49.02963
2020,Delaware,6/14/2020,Joseph R. Biden Jr.,55.90736
2020,Connecticut,6/14/2020,Joseph R. Biden Jr.,54.43273
2020,Colorado,6/14/2020,Joseph R. Biden Jr.,52.95285
2020,California,6/14/2020,Joseph R. Biden Jr.,60.28156
2020,Arkansas,6/14/2020,Joseph R. Biden Jr.,45.0
2020,Arizona,6/14/2020,Joseph R. Biden Jr.,46.55356
2020,Alabama,6/14/2020,Joseph R. Biden Jr.,38.4442
2020,Wisconsin,6/14/2020,Donald Trump,43.38024
2020,West Virginia,6/14/2020,Donald Trump,66.00211
2020,Washington,6/14/2020,Donald Trump,35.31078
2020,Virginia,6/14/2020,Donald Trump,41.88573
2020,Utah,6/14/2020,Donald Trump,47.26489
2020,Texas,6/14/2020,Donald Trump,48.40041
2020,Tennessee,6/14/2020,Donald Trump,53.50968
2020,South Carolina,6/14/2020,Donald Trump,51.96715
2020,Pennsylvania,6/14/2020,Donald Trump,44.9611
2020,Oklahoma,6/14/2020,Donald Trump,58.10166
2020,Ohio,6/14/2020,Donald Trump,47.08125
2020,North Dakota,6/14/2020,Donald Trump,55.91764
2020,North Carolina,6/14/2020,Donald Trump,45.43126
2020,New York,6/14/2020,Donald Trump,33.52755
2020,New Mexico,6/14/2020,Donald Trump,42.49793
2020,New Jersey,6/14/2020,Donald Trump,36.33259
2020,New Hampshire,6/14/2020,Donald Trump,45.06261
2020,Nevada,6/14/2020,Donald Trump,42.38143
2020,National,6/14/2020,Donald Trump,41.86092
2020,NE-2,6/14/2020,Donald Trump,43.4875
2020,Montana,6/14/2020,Donald Trump,50.53951
2020,Missouri,6/14/2020,Donald Trump,50.05629
2020,Mississippi,6/14/2020,Donald Trump,52.47258
2020,Minnesota,6/14/2020,Donald Trump,45.27926
2020,Michigan,6/14/2020,Donald Trump,41.23302
2020,Massachusetts,6/14/2020,Donald Trump,32.50362
2020,Maryland,6/14/2020,Donald Trump,35.14079
2020,Maine,6/14/2020,Donald Trump,42.5696
2020,Kentucky,6/14/2020,Donald Trump,55.29053
2020,Kansas,6/14/2020,Donald Trump,52.88359
2020,Iowa,6/14/2020,Donald Trump,47.74551
2020,Indiana,6/14/2020,Donald Trump,50.30867
2020,Georgia,6/14/2020,Donald Trump,46.79127
2020,Florida,6/14/2020,Donald Trump,43.48445
2020,Delaware,6/14/2020,Donald Trump,40.19673
2020,Connecticut,6/14/2020,Donald Trump,34.88033
2020,Colorado,6/14/2020,Donald Trump,39.09581
2020,California,6/14/2020,Donald Trump,33.11208
2020,Arkansas,6/14/2020,Donald Trump,47.0
2020,Arizona,6/14/2020,Donald Trump,43.73355
2020,Alabama,6/14/2020,Donald Trump,59.20273
2020,Wisconsin,6/13/2020,Joseph R. Biden Jr.,48.17654
2020,West Virginia,6/13/2020,Joseph R. Biden Jr.,31.00691
2020,Washington,6/13/2020,Joseph R. Biden Jr.,57.38031
2020,Virginia,6/13/2020,Joseph R. Biden Jr.,49.52399
2020,Utah,6/13/2020,Joseph R. Biden Jr.,37.90879
2020,Texas,6/13/2020,Joseph R. Biden Jr.,45.65842
2020,Tennessee,6/13/2020,Joseph R. Biden Jr.,40.04777
2020,South Carolina,6/13/2020,Joseph R. Biden Jr.,42.09139
2020,Pennsylvania,6/13/2020,Joseph R. Biden Jr.,47.95339
2020,Oklahoma,6/13/2020,Joseph R. Biden Jr.,34.87167
2020,Ohio,6/13/2020,Joseph R. Biden Jr.,47.63086
2020,North Dakota,6/13/2020,Joseph R. Biden Jr.,37.97244
2020,North Carolina,6/13/2020,Joseph R. Biden Jr.,46.83364
2020,New York,6/13/2020,Joseph R. Biden Jr.,58.12704
2020,New Mexico,6/13/2020,Joseph R. Biden Jr.,53.48347
2020,New Jersey,6/13/2020,Joseph R. Biden Jr.,55.11831
2020,New Hampshire,6/13/2020,Joseph R. Biden Jr.,49.11008
2020,Nevada,6/13/2020,Joseph R. Biden Jr.,47.5464
2020,National,6/13/2020,Joseph R. Biden Jr.,49.65389
2020,NE-2,6/13/2020,Joseph R. Biden Jr.,49.47711
2020,Montana,6/13/2020,Joseph R. Biden Jr.,36.88741
2020,Missouri,6/13/2020,Joseph R. Biden Jr.,43.12281
2020,Mississippi,6/13/2020,Joseph R. Biden Jr.,40.42772
2020,Minnesota,6/13/2020,Joseph R. Biden Jr.,49.74092
2020,Michigan,6/13/2020,Joseph R. Biden Jr.,50.64143
2020,Massachusetts,6/13/2020,Joseph R. Biden Jr.,62.70308
2020,Maryland,6/13/2020,Joseph R. Biden Jr.,59.58009
2020,Maine,6/13/2020,Joseph R. Biden Jr.,52.10834
2020,Kentucky,6/13/2020,Joseph R. Biden Jr.,38.47508
2020,Kansas,6/13/2020,Joseph R. Biden Jr.,41.00531
2020,Iowa,6/13/2020,Joseph R. Biden Jr.,44.90174
2020,Indiana,6/13/2020,Joseph R. Biden Jr.,39.05415
2020,Georgia,6/13/2020,Joseph R. Biden Jr.,46.39945
2020,Florida,6/13/2020,Joseph R. Biden Jr.,48.63953
2020,Delaware,6/13/2020,Joseph R. Biden Jr.,55.91037
2020,Connecticut,6/13/2020,Joseph R. Biden Jr.,54.43585
2020,Colorado,6/13/2020,Joseph R. Biden Jr.,52.95592
2020,California,6/13/2020,Joseph R. Biden Jr.,60.28444
2020,Arkansas,6/13/2020,Joseph R. Biden Jr.,45.00303
2020,Arizona,6/13/2020,Joseph R. Biden Jr.,46.62049
2020,Alabama,6/13/2020,Joseph R. Biden Jr.,38.44714
2020,Wisconsin,6/13/2020,Donald Trump,43.06577
2020,West Virginia,6/13/2020,Donald Trump,66.00228
2020,Washington,6/13/2020,Donald Trump,35.3111
2020,Virginia,6/13/2020,Donald Trump,41.88591
2020,Utah,6/13/2020,Donald Trump,47.26525
2020,Texas,6/13/2020,Donald Trump,48.40066
2020,Tennessee,6/13/2020,Donald Trump,53.5099
2020,South Carolina,6/13/2020,Donald Trump,51.96725
2020,Pennsylvania,6/13/2020,Donald Trump,45.19142
2020,Oklahoma,6/13/2020,Donald Trump,58.10185
2020,Ohio,6/13/2020,Donald Trump,47.08139
2020,North Dakota,6/13/2020,Donald Trump,55.91783
2020,North Carolina,6/13/2020,Donald Trump,45.44296
2020,New York,6/13/2020,Donald Trump,33.52769
2020,New Mexico,6/13/2020,Donald Trump,42.49837
2020,New Jersey,6/13/2020,Donald Trump,36.33271
2020,New Hampshire,6/13/2020,Donald Trump,45.06278
2020,Nevada,6/13/2020,Donald Trump,42.3816
2020,National,6/13/2020,Donald Trump,41.93987
2020,NE-2,6/13/2020,Donald Trump,43.48769
2020,Montana,6/13/2020,Donald Trump,50.53971
2020,Missouri,6/13/2020,Donald Trump,50.05648
2020,Mississippi,6/13/2020,Donald Trump,52.47276
2020,Minnesota,6/13/2020,Donald Trump,45.27938
2020,Michigan,6/13/2020,Donald Trump,41.10371
2020,Massachusetts,6/13/2020,Donald Trump,32.50374
2020,Maryland,6/13/2020,Donald Trump,35.14097
2020,Maine,6/13/2020,Donald Trump,42.57063
2020,Kentucky,6/13/2020,Donald Trump,55.29136
2020,Kansas,6/13/2020,Donald Trump,52.88398
2020,Iowa,6/13/2020,Donald Trump,47.74578
2020,Indiana,6/13/2020,Donald Trump,50.30609
2020,Georgia,6/13/2020,Donald Trump,46.79172
2020,Florida,6/13/2020,Donald Trump,43.867
2020,Delaware,6/13/2020,Donald Trump,40.19691
2020,Connecticut,6/13/2020,Donald Trump,34.88042
2020,Colorado,6/13/2020,Donald Trump,39.09599
2020,California,6/13/2020,Donald Trump,33.11227
2020,Arkansas,6/13/2020,Donald Trump,47.0002
2020,Arizona,6/13/2020,Donald Trump,43.71706
2020,Alabama,6/13/2020,Donald Trump,59.2029
2020,Wisconsin,6/12/2020,Joseph R. Biden Jr.,48.14
2020,West Virginia,6/12/2020,Joseph R. Biden Jr.,30.99411
2020,Washington,6/12/2020,Joseph R. Biden Jr.,57.35308
